"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 22 18:52:30 GMT 2021","Sun Aug 22 18:52:32 GMT 2021","2029","test_conduit","test_conduit","","","","test_data_list",""
"passed","Sun Aug 22 18:52:09 GMT 2021","Sun Aug 22 18:52:18 GMT 2021","9176","test_conduit","test_conduit","","","","test_cookie",""
"passed","Sun Aug 22 18:52:18 GMT 2021","Sun Aug 22 18:52:23 GMT 2021","5174","test_conduit","test_conduit","","","","test_registration",""
"passed","Sun Aug 22 18:52:41 GMT 2021","Sun Aug 22 18:52:46 GMT 2021","5282","test_conduit","test_conduit","","","","test_data_from_file",""
"passed","Sun Aug 22 18:52:36 GMT 2021","Sun Aug 22 18:52:41 GMT 2021","4828","test_conduit","test_conduit","","","","test_new_data",""
"passed","Sun Aug 22 18:52:46 GMT 2021","Sun Aug 22 18:52:51 GMT 2021","5153","test_conduit","test_conduit","","","","test_data_change",""
"passed","Sun Aug 22 18:52:23 GMT 2021","Sun Aug 22 18:52:27 GMT 2021","3905","test_conduit","test_conduit","","","","test_logout",""
"passed","Sun Aug 22 18:52:32 GMT 2021","Sun Aug 22 18:52:36 GMT 2021","3941","test_conduit","test_conduit","","","","test_pagination",""
"passed","Sun Aug 22 18:52:51 GMT 2021","Sun Aug 22 18:52:58 GMT 2021","6398","test_conduit","test_conduit","","","","test_del_data",""
"passed","Sun Aug 22 18:52:58 GMT 2021","Sun Aug 22 18:53:01 GMT 2021","3437","test_conduit","test_conduit","","","","test_data_save",""
"passed","Sun Aug 22 18:52:27 GMT 2021","Sun Aug 22 18:52:30 GMT 2021","3086","test_conduit","test_conduit","","","","test_login",""
